method,method_label,threat,receiver,bit_errors,total_bits,frame_errors,total_frames,collisions,active_symbols,mean_posterior,ber,ber_ci_low,ber_ci_high,bler,bler_ci_low,bler_ci_high,bler_boot_low,bler_boot_high,bler_upper_bound,zero_error,stats_sufficient,collision_rate,elapsed_s
mcsh_l1,MCSH $L_h=1$,candidate_aware,brw,571,1021000,128,500,145509,1024000,0.13798607961086842,0.0005592556317335945,0.0005152379437309666,0.0006070315446810497,0.256,0.2197077081917198,0.29601296995351756,0.22195,0.296,0.29601296995351756,False,True,0.1420986328125,7.875500582999848
mcsh_l1,MCSH $L_h=1$,candidate_aware,hard_tuned,903,1021000,199,500,145509,1024000,0.13776738696094062,0.0008844270323212537,0.0008286145309958824,0.0009439953117200609,0.398,0.35602997790389557,0.44152538755026116,0.356,0.442,0.44152538755026116,False,True,0.1420986328125,7.936342375000095
mcsh_l1,MCSH $L_h=1$,candidate_aware,oracle,9,1021000,6,500,145509,1024000,0.13746574030270495,8.814887365328109e-06,4.637689501094571e-06,1.675445216752698e-05,0.012,0.005510995174027812,0.025930361116446775,0.004,0.022,0.025930361116446775,False,False,0.1420986328125,7.862610542000084
mcsh_l1,MCSH $L_h=1$,candidate_aware,mixllr,114,1021000,35,500,145509,1024000,0.13761889624821985,0.00011165523996082272,9.295483441551373e-05,0.0001341172385841691,0.07,0.05075974294501853,0.09579718985191604,0.048,0.09204999999999973,0.09579718985191604,False,False,0.1420986328125,7.2406591670001035
mcsh_l2,MCSH $L_h=2$,fixed_d1,none,291,1021000,55,500,4018,1024000,0.03541703133943333,0.00028501469147894224,0.0002540988289237226,0.0003196908426054636,0.11,0.08549141515660369,0.14045557040340675,0.084,0.138,0.14045557040340675,False,False,0.003923828125,7.753476084000113
mcsh_l2,MCSH $L_h=2$,fixed_d1,brw,2,1021000,1,500,4018,1024000,0.035518762920911474,1.958863858961802e-06,5.371912890029076e-07,7.142954957547896e-06,0.002,0.0003531363945592893,0.01124070670514633,0.0,0.006,0.01124070670514633,False,False,0.003923828125,7.799827167000103
mcsh_l2,MCSH $L_h=2$,fixed_d1,hard_tuned,20,1021000,5,500,4018,1024000,0.03542915780788015,1.958863858961802e-05,1.2681254880046073e-05,3.0258308166115226e-05,0.01,0.00427875389659059,0.0231930997557302,0.002,0.02,0.0231930997557302,False,False,0.003923828125,7.864828292000084
mcsh_l2,MCSH $L_h=2$,fixed_d1,oracle,0,1021000,0,500,4018,1024000,0.03531839036951218,0.0,0.0,3.762433268816303e-06,0.0,0.0,0.007624340461551824,0.0,0.0,0.006,True,False,0.003923828125,7.855761874999871
mcsh_l2,MCSH $L_h=2$,fixed_d1,mixllr,4,1021000,1,500,4018,1024000,0.03533118701447616,3.917727717923604e-06,1.5235288212406507e-06,1.0074330403044654e-05,0.002,0.0003531363945592893,0.01124070670514633,0.0,0.006,0.01124070670514633,False,False,0.003923828125,7.185216416999992
mcsh_l2,MCSH $L_h=2$,fixed_d3,none,20640,1021000,499,500,166708,1024000,0.15327474280377243,0.0202154750244858,0.01994428740169635,0.020490272961792514,0.998,0.9887592932948537,0.9996468636054407,0.994,1.0,0.9996468636054407,False,True,0.16280078125,7.8645494579998285
