alpha,floor,cap,short_delay_collision,worst_lag,worst_lag_collision,candidate_collision,risk_max_worst_or_candidate,usage_cv,max_inclusion_prob,elapsed_s,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12
1.0,0.4,0.14,0.10746223178118125,7,0.12753647970816234,0.1392879971590909,0.1392879971590909,0.05004718312524693,0.1399897622312324,2.0521655409999937,0.10774783992723966,0.10717662363512284,0.1072600776627219,0.10705988871812386,0.10765500427107062,0.10728478236098452,0.12753647970816234,0.12748952155565693,0.1266446899246919,0.12563409674657536,0.12581015874828688,0.1252160220521024
0.6,0.3,0.14,0.10735698213151679,7,0.1273841840515276,0.13932084517045454,0.13932084517045454,0.049819288629597495,0.13998741915896057,2.036012833000001,0.10753467485220554,0.10717928941082802,0.10732319640418753,0.10770648337887068,0.10694404897494304,0.10760792929580676,0.1273841840515276,0.1270475735629562,0.1265698097329986,0.12618079337899543,0.12535065240977616,0.12531510654707495
0.6,0.1,0.14,0.10526132824315565,8,0.12801433479698907,0.13943803267045454,0.13943803267045454,0.048686819311746066,0.13998899035701276,2.0456145,0.10518541808776716,0.10533723839854413,0.10498602497724169,0.10547141820355191,0.105266763952164,0.10495865855742936,0.12792657033743732,0.12801433479698907,0.1267329415791876,0.12608269121004564,0.12573788687756965,0.1250392767367459
0.8,0.3,0.14,0.10644109320380085,8,0.12764188669023724,0.13951615767045455,0.13951615767045455,0.05049074620263648,0.13998929026425333,2.052802834000005,0.10643865109140518,0.10644353531619653,0.10638352725307237,0.10676016051912567,0.10679634111617312,0.10708003361440291,0.1275721044231646,0.12764188669023724,0.12658050690324055,0.12617455051369864,0.12550501084970306,0.1260113759712066
1.8,0.3,0.14,0.10807840237806363,7,0.12793725775193798,0.13953835227272726,0.13953835227272726,0.050456425914195385,0.13999132178770707,2.05785341699999,0.1080462710322874,0.10811053372383984,0.10743343195266272,0.10819832223360655,0.10808300113895217,0.1076853777347311,0.12793725775193798,0.12664037551322993,0.12658050690324055,0.12584992151826482,0.1254898426793056,0.1257060886083181
1.4,0.3,0.14,0.10691867316456141,7,0.1276611662106703,0.1395419034090909,0.1395419034090909,0.05026456861211259,0.13999080115882315,2.0508521249999774,0.10660651858799454,0.1072308277411283,0.10653376763768777,0.1064977871698543,0.107078409738041,0.10657083238377392,0.1276611662106703,0.12744318829835768,0.12656000399361023,0.12610944634703197,0.1259609482069438,0.1250133897966179
1.0,0.3,0.14,0.10636154846912174,7,0.12794349207706338,0.1395676491477273,0.1395676491477273,0.04902186855568789,0.13999004057986594,2.0445467079999986,0.10650792974079128,0.10621516719745222,0.10679691055985435,0.10629322489754098,0.10620639948747154,0.10618982167274385,0.12794349207706338,0.12730686159899635,0.12679712460063897,0.12639929366438357,0.12573074891502972,0.1254722134940585
1.8,0.1,0.14,0.10280670484526219,7,0.13038645690834472,0.13965110085227272,0.13965110085227272,0.04829021603112095,0.13999231773804877,2.047024625000006,0.10274112522737608,0.10287228446314832,0.10252172707100592,0.1025025970514572,0.10243628986332573,0.10214736924567,0.13038645690834472,0.12904970489279197,0.12749957211319032,0.1269700699200913,0.12527927278437645,0.1253320669561243
1.2,0.2,0.14,0.10457142674332955,7,0.12909773284313725,0.1397185724431818,0.1397185724431818,0.049153942347304344,0.1399908242596663,2.0338637499999948,0.10478928632332879,0.1043535671633303,0.10435572655894401,0.10497246413934425,0.10411535449886104,0.10462393886736554,0.12909773284313725,0.12849459682937955,0.12694688498402557,0.12596229309360732,0.1258021285404294,0.12491430530164534
1.8,0.2,0.14,0.1061665698275252,7,0.1280423506611947,0.13981711647727274,0.13981711647727274,0.04842921934083629,0.13999177431318569,2.038407458999984,0.10621216319918145,0.10612097645586897,0.10530250768092853,0.10594724783697632,0.10640660592255126,0.10588982024840475,0.1280423506611947,0.12750912408759124,0.12643163795070744,0.1264001855022831,0.125912766959799,0.12538473348948811
0.8,0.2,0.14,0.10535997366283106,7,0.1281064751481988,0.13982865767045455,0.13982865767045455,0.04898793570105249,0.13998982114433609,2.0810018339999985,0.10513390319463392,0.1055860441310282,0.10567233016613564,0.10563862562613845,0.10517956292710706,0.10525153828623517,0.1281064751481988,0.12758931626368616,0.12670085006846188,0.12632616295662102,0.12582175793741435,0.12464115345063986
0.8,0.2,0.15,0.0998585027914862,7,0.1297843992248062,0.1480584161931818,0.1480584161931818,0.04692219630971956,0.14997637551723442,2.0589353750000043,0.10014672862664847,0.09957027695632394,0.0997560593991807,0.10043207109517303,0.10033011816628701,0.10019869530537832,0.1297843992248062,0.12916019189096714,0.12806652213601094,0.12693350456621005,0.12614028951576062,0.1254864959437843
1.4,0.4,0.15,0.1024779951429009,7,0.12908170172138622,0.14814275568181817,0.14814275568181817,0.047113649814461214,0.14997860738163787,2.040508665999994,0.10243647680763983,0.10251951347816197,0.10215812756030951,0.10228202555783242,0.10242828160592256,0.10208327398587057,0.12908170172138622,0.12848657761177007,0.12747372061843906,0.12714130279680363,0.1263365834856099,0.12510890367915906
0.8,0.3,0.15,0.10108364271363626,7,0.12915295115139078,0.14817737926136365,0.14817737926136365,0.048187354590133014,0.1499744417307587,2.0437479579999973,0.10115038085493405,0.10101690457233847,0.1011802315657715,0.1008785504895264,0.1005071896355353,0.10079958836599817,0.12915295115139078,0.12868349395529197,0.1281690366841625,0.1269736372716895,0.1264026096391046,0.1256578853404936
1.4,0.3,0.15,0.10092244854626979,7,0.12903717082763339,0.1482137784090909,0.1482137784090909,0.04718693253193661,0.14997973448974122,2.041433084000005,0.10077556559799909,0.10106933149454049,0.10111177884615385,0.1014282004212204,0.10090226366742598,0.10090285295123061,0.12903717082763339,0.12860241075501824,0.1276600296668188,0.12705657819634703,0.12605106498401095,0.12551684614945155
1.8,0.2,0.15,0.10034363295478785,7,0.12973630585955312,0.14822443181818182,0.14822443181818182,0.046874429955555255,0.14998268340409476,2.0435199169999976,0.10032703075261482,0.10036023515696088,0.10027167728720984,0.10066153660063752,0.10074565774487472,0.10026457098906108,0.12973630585955312,0.12827273180885035,0.1281966710406207,0.12739547659817352,0.126689020386021,0.12533295960923216
0.6,0.1,0.15,0.09980034608807886,7,0.13037042578659372,0.14824396306818183,0.14824396306818183,0.0465327966678353,0.14997383288824498,2.037539541,0.09994422180536608,0.09965647037079164,0.09969294065771507,0.10045786372950821,0.09945543849658314,0.09982480628988151,0.13037042578659372,0.12916197393932483,0.12854076335006848,0.1265892551369863,0.1261188756281407,0.12546417961608777
1.2,0.2,0.15,0.09936638168493953,7,0.1300907717738258,0.14825550426136364,0.14825550426136364,0.04675401104627715,0.14997988138224677,2.0328705830000047,0.09944861300591179,0.09928415036396725,0.09931778419435594,0.09928385416666666,0.09947768365603643,0.09966278771649956,0.1300907717738258,0.12968144103558393,0.12809772221588317,0.12691834332191781,0.12607872458885333,0.12519102776508226
0.8,0.4,0.15,0.10150960170787832,7,0.12894009347925217,0.14825727982954545,0.14825727982954545,0.04758572763545617,0.14997278162672417,2.055759791,0.10168151716689404,0.1013376862488626,0.10222213529813381,0.10191114526411657,0.10158385535307517,0.10216873433226983,0.12894009347925217,0.12829500741332117,0.12743984624600638,0.1269263698630137,0.12676307674737322,0.12455188813985374
