experiment,scenario,scheme,x_name,x_value,n_phys,n_active,snr_db,jsr_db,channel,csi_nmse_db,sync_error_prob,jammer_est_error_db,bit_errors,total_bits,frame_errors,total_frames,collisions,active_symbols,collision_variance_sum,max_symbol_collision_sum,adjacent_overlap_sum,detected_collisions,false_alarms,positive_symbols,negative_symbols,posterior_collision_sum,sync_error_symbols,ber,ber_ci_low,ber_ci_high,fer,collision_rate,collision_variance,max_symbol_collision,adjacent_overlap,pd,pfa,mean_posterior,elapsed_s,ms_per_frame
core_ber,blind_pbj,random_k7,snr_db,12.0,512,64,12.0,5.0,awgn,-300.0,0.0,0.0,610,151800,88,300,38554,153600,0.6790084838867188,97.46875,37.638392857142854,29191,2352,38554,115046,38551.68761039716,0,0.004018445322793149,0.003712504087894447,0.004349488593316332,0.29333333333333333,0.25100260416666664,0.0022633616129557293,0.32489583333333333,0.12546130952380952,0.7571458214452457,0.02044399631451767,0.2509875495468565,1.1181350000000005,3.727116666666668
core_ber,blind_pbj,random_k7,snr_db,16.0,512,64,16.0,5.0,awgn,-300.0,0.0,0.0,612,151800,92,300,38554,153600,0.6790084838867188,97.46875,37.638392857142854,33692,940,38554,115046,38369.15222385135,0,0.004031620553359684,0.0037251602232517547,0.0043631822522828085,0.30666666666666664,0.25100260416666664,0.0022633616129557293,0.32489583333333333,0.12546130952380952,0.8738911656378067,0.008170644785564035,0.24979916812403222,1.1179024159999997,3.7263413866666655
core_ber,blind_pbj,random_brw,snr_db,4.0,512,64,4.0,5.0,awgn,-300.0,0.0,0.0,4256,151800,252,300,38554,153600,0.6790084838867188,97.46875,37.638392857142854,11884,2945,38554,115046,38387.059487797356,0,0.028036890645586298,0.027218330425030073,0.02887933730843606,0.84,0.25100260416666664,0.0022633616129557293,0.32489583333333333,0.12546130952380952,0.3082429838667842,0.025598456269666045,0.2499157518736807,1.1286859580000002,3.7622865266666676
core_ber,blind_pbj,random_brw,snr_db,8.0,512,64,8.0,5.0,awgn,-300.0,0.0,0.0,720,151800,99,300,38554,153600,0.6790084838867188,97.46875,37.638392857142854,20097,3475,38554,115046,38421.02439151381,0,0.0047430830039525695,0.004409763912659416,0.005101467456359398,0.33,0.25100260416666664,0.0022633616129557293,0.32489583333333333,0.12546130952380952,0.5212688696373917,0.030205309180675557,0.25013687754891806,1.1253946249999984,3.751315416666662
core_ber,blind_pbj,random_brw,snr_db,12.0,512,64,12.0,5.0,awgn,-300.0,0.0,0.0,215,151800,53,300,38554,153600,0.6790084838867188,97.46875,37.638392857142854,29191,2352,38554,115046,38551.68761039716,0,0.0014163372859025032,0.0012393508243074807,0.0016185574779562708,0.17666666666666667,0.25100260416666664,0.0022633616129557293,0.32489583333333333,0.12546130952380952,0.7571458214452457,0.02044399631451767,0.2509875495468565,1.1233663749999998,3.7445545833333327
core_ber,blind_pbj,random_brw,snr_db,16.0,512,64,16.0,5.0,awgn,-300.0,0.0,0.0,190,151800,46,300,38554,153600,0.6790084838867188,97.46875,37.638392857142854,33692,940,38554,115046,38369.15222385135,0,0.001251646903820817,0.0010859617739105898,0.0014425740993058817,0.15333333333333332,0.25100260416666664,0.0022633616129557293,0.32489583333333333,0.12546130952380952,0.8738911656378067,0.008170644785564035,0.24979916812403222,1.1236268329999994,3.7454227766666643
core_ber,blind_pbj,mc2_k7,snr_db,4.0,512,64,4.0,5.0,awgn,-300.0,0.0,0.0,6377,151800,273,300,38132,153600,0.707122802734375,97.125,0.0,11822,2941,38132,115468,38383.855045797965,0,0.042009222661396575,0.04101158652820811,0.04303003808562928,0.91,0.24825520833333334,0.0023570760091145833,0.32375,0.0,0.3100283226686248,0.025470260158658675,0.2498948896210805,1.1660952920000014,3.886984306666671
core_ber,blind_pbj,mc2_k7,snr_db,8.0,512,64,8.0,5.0,awgn,-300.0,0.0,0.0,1285,151800,153,300,38132,153600,0.707122802734375,97.125,0.0,19988,3482,38132,115468,38243.82269901704,0,0.008465085638998683,0.008016488480447581,0.008938559785039763,0.51,0.24825520833333334,0.0023570760091145833,0.32375,0.0,0.5241791671037449,0.03015554092908858,0.2489832206967255,1.163709917000002,3.8790330566666733
core_ber,blind_pbj,mc2_k7,snr_db,12.0,512,64,12.0,5.0,awgn,-300.0,0.0,0.0,629,151800,91,300,38132,153600,0.707122802734375,97.125,0.0,28865,2308,38132,115468,38210.436870242134,0,0.004143610013175231,0.003832771519439723,0.00447954420784699,0.30333333333333334,0.24825520833333334,0.0023570760091145833,0.32375,0.0,0.7569757683835099,0.019988221845013338,0.24876586504063888,1.1618330830000012,3.872776943333337
core_ber,blind_pbj,mc2_k7,snr_db,16.0,512,64,16.0,5.0,awgn,-300.0,0.0,0.0,506,151800,79,300,38132,153600,0.707122802734375,97.125,0.0,33332,957,38132,115468,38033.78890622434,0,0.0033333333333333335,0.0030556807944675524,0.0036361225819065415,0.2633333333333333,0.24825520833333334,0.0023570760091145833,0.32375,0.0,0.8741214727787685,0.008288010531056223,0.24761581319156473,1.1625139169999983,3.8750463899999947
core_ber,blind_pbj,mc2_hard,snr_db,4.0,512,64,4.0,5.0,awgn,-300.0,0.0,0.0,11594,151800,296,300,38132,153600,0.707122802734375,97.125,0.0,11822,2941,38132,115468,38383.855045797965,0,0.0763768115942029,0.07505140109412874,0.0777236620132951,0.9866666666666667,0.24825520833333334,0.0023570760091145833,0.32375,0.0,0.3100283226686248,0.025470260158658675,0.2498948896210805,1.1628113330000005,3.8760377766666685
core_ber,blind_pbj,mc2_hard,snr_db,8.0,512,64,8.0,5.0,awgn,-300.0,0.0,0.0,2167,151800,198,300,38132,153600,0.707122802734375,97.125,0.0,19988,3482,38132,115468,38243.82269901704,0,0.01427536231884058,0.013690796910948693,0.014884510651326701,0.66,0.24825520833333334,0.0023570760091145833,0.32375,0.0,0.5241791671037449,0.03015554092908858,0.2489832206967255,1.1629280420000008,3.876426806666669
core_ber,blind_pbj,mc2_hard,snr_db,12.0,512,64,12.0,5.0,awgn,-300.0,0.0,0.0,749,151800,129,300,38132,153600,0.707122802734375,97.125,0.0,28865,2308,38132,115468,38210.436870242134,0,0.004934123847167325,0.00459394655999326,0.005299356826720399,0.43,0.24825520833333334,0.0023570760091145833,0.32375,0.0,0.7569757683835099,0.019988221845013338,0.24876586504063888,1.1611620830000007,3.8705402766666688
core_ber,blind_pbj,mc2_hard,snr_db,16.0,512,64,16.0,5.0,awgn,-300.0,0.0,0.0,342,151800,81,300,38132,153600,0.707122802734375,97.125,0.0,33332,957,38132,115468,38033.78890622434,0,0.0022529644268774705,0.002026724614471937,0.0025043956273519984,0.27,0.24825520833333334,0.0023570760091145833,0.32375,0.0,0.8741214727787685,0.008288010531056223,0.24761581319156473,1.1610659590000019,3.8702198633333396
core_ber,blind_pbj,mc2_brw,snr_db,4.0,512,64,4.0,5.0,awgn,-300.0,0.0,0.0,4102,151800,238,300,38132,153600,0.707122802734375,97.125,0.0,11822,2941,38132,115468,38383.855045797965,0,0.027022397891963108,0.026218598488677268,0.027850135081857616,0.7933333333333333,0.24825520833333334,0.0023570760091145833,0.32375,0.0,0.3100283226686248,0.025470260158658675,0.2498948896210805,1.1634539170000018,3.8781797233333397
core_ber,blind_pbj,mc2_brw,snr_db,8.0,512,64,8.0,5.0,awgn,-300.0,0.0,0.0,605,151800,88,300,38132,153600,0.707122802734375,97.125,0.0,19988,3482,38132,115468,38243.82269901704,0,0.003985507246376811,0.0036808675219320896,0.004315250673469234,0.29333333333333333,0.24825520833333334,0.0023570760091145833,0.32375,0.0,0.5241791671037449,0.03015554092908858,0.2489832206967255,1.164551750000001,3.88183916666667
core_ber,blind_pbj,mc2_brw,snr_db,12.0,512,64,12.0,5.0,awgn,-300.0,0.0,0.0,291,151800,61,300,38132,153600,0.707122802734375,97.125,0.0,28865,2308,38132,115468,38210.436870242134,0,0.0019169960474308301,0.0017092000454307285,0.0021500004411367547,0.20333333333333334,0.24825520833333334,0.0023570760091145833,0.32375,0.0,0.7569757683835099,0.019988221845013338,0.24876586504063888,1.1669890420000009,3.889963473333336
core_ber,blind_pbj,mc2_brw,snr_db,16.0,512,64,16.0,5.0,awgn,-300.0,0.0,0.0,178,151800,40,300,38132,153600,0.707122802734375,97.125,0.0,33332,957,38132,115468,38033.78890622434,0,0.0011725955204216073,0.001012598856572046,0.0013578382507017307,0.13333333333333333,0.24825520833333334,0.0023570760091145833,0.32375,0.0,0.8741214727787685,0.008288010531056223,0.24761581319156473,1.1609662920000012,3.869887640000004
core_ber,blind_pbj,mc2_oracle,snr_db,4.0,512,64,4.0,5.0,awgn,-300.0,0.0,0.0,2967,151800,226,300,38132,153600,0.707122802734375,97.125,0.0,11822,2941,38132,115468,38383.855045797965,0,0.019545454545454546,0.018861131265399494,0.020254094026388867,0.7533333333333333,0.24825520833333334,0.0023570760091145833,0.32375,0.0,0.3100283226686248,0.025470260158658675,0.2498948896210805,1.1662303749999978,3.887434583333326
core_ber,blind_pbj,mc2_oracle,snr_db,8.0,512,64,8.0,5.0,awgn,-300.0,0.0,0.0,111,151800,38,300,38132,153600,0.707122802734375,97.125,0.0,19988,3482,38132,115468,38243.82269901704,0,0.0007312252964426877,0.0006072943119687957,0.0008804246854582696,0.12666666666666668,0.24825520833333334,0.0023570760091145833,0.32375,0.0,0.5241791671037449,0.03015554092908858,0.2489832206967255,1.168231083000002,3.8941036100000064
core_ber,blind_pbj,mc2_oracle,snr_db,12.0,512,64,12.0,5.0,awgn,-300.0,0.0,0.0,66,151800,24,300,38132,153600,0.707122802734375,97.125,0.0,28865,2308,38132,115468,38210.436870242134,0,0.0004347826086956522,0.00034179580180204884,0.000553052823339912,0.08,0.24825520833333334,0.0023570760091145833,0.32375,0.0,0.7569757683835099,0.019988221845013338,0.24876586504063888,1.1657802500000045,3.885934166666682
core_ber,blind_pbj,mc2_oracle,snr_db,16.0,512,64,16.0,5.0,awgn,-300.0,0.0,0.0,76,151800,33,300,38132,153600,0.707122802734375,97.125,0.0,33332,957,38132,115468,38033.78890622434,0,0.0005006587615283268,0.00040006097802853174,0.0006265366187323414,0.11,0.24825520833333334,0.0023570760091145833,0.32375,0.0,0.8741214727787685,0.008288010531056223,0.24761581319156473,1.1665344999999974,3.888448333333325
core_ber,sweep,random_k7,snr_db,4.0,512,64,4.0,5.0,awgn,-300.0,0.0,0.0,6343,151800,282,300,19080,153600,0.38680267333984375,54.1875,37.49330357142856,7467,1111,19080,134520,19178.370558665516,0,0.04178524374176548,0.040790189234338955,0.04280348887599414,0.94,0.12421875,0.0012893422444661459,0.180625,0.12497767857142854,0.39135220125786163,0.008258994944989592,0.12485918332464528,1.128702000000004,3.762340000000014
core_ber,sweep,random_k7,snr_db,8.0,512,64,8.0,5.0,awgn,-300.0,0.0,0.0,2312,151800,218,300,19080,153600,0.38680267333984375,54.1875,37.49330357142856,10761,998,19080,134520,19190.434172091293,0,0.01523056653491436,0.014626638925982422,0.015859028724767195,0.7266666666666667,0.12421875,0.0012893422444661459,0.180625,0.12497767857142854,0.5639937106918239,0.007418971156705322,0.12493772247455269,1.1290952920000024,3.7636509733333408
core_ber,sweep,random_k7,snr_db,12.0,512,64,12.0,5.0,awgn,-300.0,0.0,0.0,1595,151800,176,300,19080,153600,0.38680267333984375,54.1875,37.49330357142856,14785,811,19080,134520,19141.04854587287,0,0.010507246376811594,0.010006554385352579,0.01103271200032104,0.5866666666666667,0.12421875,0.0012893422444661459,0.180625,0.12497767857142854,0.774895178197065,0.006028843294677372,0.12461620147052649,1.127362790999996,3.7578759699999864
core_ber,sweep,random_k7,snr_db,16.0,512,64,16.0,5.0,awgn,-300.0,0.0,0.0,1198,151800,163,300,19080,153600,0.38680267333984375,54.1875,37.49330357142856,17017,335,19080,134520,19118.748603466076,0,0.007891963109354415,0.007459120294816194,0.008349711917586619,0.5433333333333333,0.12421875,0.0012893422444661459,0.180625,0.12497767857142854,0.8918763102725367,0.0024903360095153136,0.12447101955381559,1.1253886249999994,3.7512954166666646
core_ber,sweep,random_brw,snr_db,4.0,512,64,4.0,5.0,awgn,-300.0,0.0,0.0,1621,151800,159,300,19080,153600,0.38680267333984375,54.1875,37.49330357142856,7467,1111,19080,134520,19178.370558665516,0,0.010678524374176547,0.010173710383549642,0.01120810332833315,0.53,0.12421875,0.0012893422444661459,0.180625,0.12497767857142854,0.39135220125786163,0.008258994944989592,0.12485918332464528,1.1270925829999996,3.7569752766666653
core_ber,sweep,random_brw,snr_db,8.0,512,64,8.0,5.0,awgn,-300.0,0.0,0.0,197,151800,41,300,19080,153600,0.38680267333984375,54.1875,37.49330357142856,10761,998,19080,134520,19190.434172091293,0,0.001297760210803689,0.0011288394489621816,0.0014919207043875278,0.13666666666666666,0.12421875,0.0012893422444661459,0.180625,0.12497767857142854,0.5639937106918239,0.007418971156705322,0.12493772247455269,1.1239061670000012,3.746353890000004
core_ber,sweep,random_brw,snr_db,12.0,512,64,12.0,5.0,awgn,-300.0,0.0,0.0,36,151800,11,300,19080,153600,0.38680267333984375,54.1875,37.49330357142856,14785,811,19080,134520,19141.04854587287,0,0.00023715415019762845,0.00017131646495366988,0.00032828524533155476,0.03666666666666667,0.12421875,0.0012893422444661459,0.180625,0.12497767857142854,0.774895178197065,0.006028843294677372,0.12461620147052649,1.1318508749999978,3.7728362499999926
core_ber,sweep,random_brw,snr_db,16.0,512,64,16.0,5.0,awgn,-300.0,0.0,0.0,21,151800,7,300,19080,153600,0.38680267333984375,54.1875,37.49330357142856,17017,335,19080,134520,19118.748603466076,0,0.0001383399209486166,9.048898704960557e-05,0.00021148926580725092,0.023333333333333334,0.12421875,0.0012893422444661459,0.180625,0.12497767857142854,0.8918763102725367,0.0024903360095153136,0.12447101955381559,1.1126355000000032,3.708785000000011
core_ber,sweep,mc2_k7,snr_db,4.0,512,64,4.0,5.0,awgn,-300.0,0.0,0.0,7142,151800,285,300,19172,153600,0.42308807373046875,54.921875,0.0,7392,1159,19172,134428,19159.80032413204,0,0.04704874835309618,0.045994985758695366,0.0481254351839888,0.95,0.12481770833333333,0.0014102935791015625,0.18307291666666667,0.0,0.38556227832255374,0.008621715713988157,0.12473828336023464,1.1548731249999946,3.8495770833333154
core_ber,sweep,mc2_k7,snr_db,8.0,512,64,8.0,5.0,awgn,-300.0,0.0,0.0,2077,151800,218,300,19172,153600,0.42308807373046875,54.921875,0.0,10720,940,19172,134428,19112.81542135743,0,0.01368247694334651,0.013110271013023653,0.014279295804681532,0.7266666666666667,0.12481770833333333,0.0014102935791015625,0.18307291666666667,0.0,0.5591487586063009,0.0069925908292915165,0.1244323920661291,1.1534904999999966,3.8449683333333224
core_ber,sweep,mc2_k7,snr_db,12.0,512,64,12.0,5.0,awgn,-300.0,0.0,0.0,1599,151800,185,300,19172,153600,0.42308807373046875,54.921875,0.0,14694,836,19172,134428,19074.645058703652,0,0.010533596837944664,0.01003226845044946,0.011059697523871728,0.6166666666666667,0.12481770833333333,0.0014102935791015625,0.18307291666666667,0.0,0.7664302107239724,0.006218942482220966,0.12418388710093524,1.1575933749999976,3.8586445833333256
core_ber,sweep,mc2_k7,snr_db,16.0,512,64,16.0,5.0,awgn,-300.0,0.0,0.0,1044,151800,148,300,19172,153600,0.42308807373046875,54.921875,0.0,17072,331,19172,134428,19160.89436127896,0,0.006877470355731225,0.006474021139947183,0.007305876909524381,0.49333333333333335,0.12481770833333333,0.0014102935791015625,0.18307291666666667,0.0,0.8904652618401836,0.0024622846430803107,0.12474540599790988,1.1587811659999971,3.8626038866666565
core_ber,sweep,mc2_hard,snr_db,4.0,512,64,4.0,5.0,awgn,-300.0,0.0,0.0,4102,151800,256,300,19172,153600,0.42308807373046875,54.921875,0.0,7392,1159,19172,134428,19159.80032413204,0,0.027022397891963108,0.026218598488677268,0.027850135081857616,0.8533333333333334,0.12481770833333333,0.0014102935791015625,0.18307291666666667,0.0,0.38556227832255374,0.008621715713988157,0.12473828336023464,1.1558935420000012,3.852978473333337
core_ber,sweep,mc2_hard,snr_db,8.0,512,64,8.0,5.0,awgn,-300.0,0.0,0.0,411,151800,71,300,19172,153600,0.42308807373046875,54.921875,0.0,10720,940,19172,134428,19112.81542135743,0,0.002707509881422925,0.0024583928845106464,0.0029817952614837823,0.23666666666666666,0.12481770833333333,0.0014102935791015625,0.18307291666666667,0.0,0.5591487586063009,0.0069925908292915165,0.1244323920661291,1.1565027500000014,3.8550091666666715
core_ber,sweep,mc2_hard,snr_db,12.0,512,64,12.0,5.0,awgn,-300.0,0.0,0.0,64,151800,18,300,19172,153600,0.42308807373046875,54.921875,0.0,14694,836,19172,134428,19074.645058703652,0,0.00042160737812911727,0.00033020965571274363,0.0005382891751054349,0.06,0.12481770833333333,0.0014102935791015625,0.18307291666666667,0.0,0.7664302107239724,0.006218942482220966,0.12418388710093524,1.1524797079999942,3.841599026666647
core_ber,sweep,mc2_hard,snr_db,16.0,512,64,16.0,5.0,awgn,-300.0,0.0,0.0,23,151800,6,300,19172,153600,0.42308807373046875,54.921875,0.0,17072,331,19172,134428,19160.89436127896,0,0.00015151515151515152,0.0001009693526517239,0.000227358694528915,0.02,0.12481770833333333,0.0014102935791015625,0.18307291666666667,0.0,0.8904652618401836,0.0024622846430803107,0.12474540599790988,1.155856667000002,3.8528555566666727
core_ber,sweep,mc2_brw,snr_db,4.0,512,64,4.0,5.0,awgn,-300.0,0.0,0.0,1674,151800,170,300,19172,153600,0.42308807373046875,54.921875,0.0,7392,1159,19172,134428,19159.80032413204,0,0.011027667984189724,0.010514555744778822,0.011565527516684207,0.5666666666666667,0.12481770833333333,0.0014102935791015625,0.18307291666666667,0.0,0.38556227832255374,0.008621715713988157,0.12473828336023464,1.1482827079999964,3.8276090266666554
core_ber,sweep,mc2_brw,snr_db,8.0,512,64,8.0,5.0,awgn,-300.0,0.0,0.0,136,151800,33,300,19172,153600,0.42308807373046875,54.921875,0.0,10720,940,19172,134428,19112.81542135743,0,0.0008959156785243742,0.0007575135253357547,0.001059577901138591,0.11,0.12481770833333333,0.0014102935791015625,0.18307291666666667,0.0,0.5591487586063009,0.0069925908292915165,0.1244323920661291,1.155911040999996,3.8530368033333198
core_ber,sweep,mc2_brw,snr_db,12.0,512,64,12.0,5.0,awgn,-300.0,0.0,0.0,40,151800,12,300,19172,153600,0.42308807373046875,54.921875,0.0,14694,836,19172,134428,19074.645058703652,0,0.00026350461133069827,0.000193529477353005,0.00035877182157978437,0.04,0.12481770833333333,0.0014102935791015625,0.18307291666666667,0.0,0.7664302107239724,0.006218942482220966,0.12418388710093524,1.1545269169999983,3.848423056666661
core_ber,sweep,mc2_brw,snr_db,16.0,512,64,16.0,5.0,awgn,-300.0,0.0,0.0,12,151800,5,300,19172,153600,0.42308807373046875,54.921875,0.0,17072,331,19172,134428,19160.89436127896,0,7.905138339920949e-05,4.5222953204390014e-05,0.00013818122519544562,0.016666666666666666,0.12481770833333333,0.0014102935791015625,0.18307291666666667,0.0,0.8904652618401836,0.0024622846430803107,0.12474540599790988,1.157410542000001,3.8580351400000032
core_ber,sweep,mc2_oracle,snr_db,4.0,512,64,4.0,5.0,awgn,-300.0,0.0,0.0,143,151800,25,300,19172,153600,0.42308807373046875,54.921875,0.0,7392,1159,19172,134428,19159.80032413204,0,0.0009420289855072464,0.0007998177298450151,0.001109497976762569,0.08333333333333333,0.12481770833333333,0.0014102935791015625,0.18307291666666667,0.0,0.38556227832255374,0.008621715713988157,0.12473828336023464,1.168499208,3.8949973600000005
core_ber,sweep,mc2_oracle,snr_db,8.0,512,64,8.0,5.0,awgn,-300.0,0.0,0.0,3,151800,2,300,19172,153600,0.42308807373046875,54.921875,0.0,10720,940,19172,134428,19112.81542135743,0,1.9762845849802372e-05,6.721173288677145e-06,5.810893065413758e-05,0.006666666666666667,0.12481770833333333,0.0014102935791015625,0.18307291666666667,0.0,0.5591487586063009,0.0069925908292915165,0.1244323920661291,1.1658255420000003,3.886085140000001
core_ber,sweep,mc2_oracle,snr_db,12.0,512,64,12.0,5.0,awgn,-300.0,0.0,0.0,0,151800,0,300,19172,153600,0.42308807373046875,54.921875,0.0,14694,836,19172,134428,19074.645058703652,0,0.0,0.0,2.53054124571411e-05,0.0,0.12481770833333333,0.0014102935791015625,0.18307291666666667,0.0,0.7664302107239724,0.006218942482220966,0.12418388710093524,1.1652524579999977,3.8841748599999923
core_ber,sweep,mc2_oracle,snr_db,16.0,512,64,16.0,5.0,awgn,-300.0,0.0,0.0,0,151800,0,300,19172,153600,0.42308807373046875,54.921875,0.0,17072,331,19172,134428,19160.89436127896,0,0.0,0.0,2.53054124571411e-05,0.0,0.12481770833333333,0.0014102935791015625,0.18307291666666667,0.0,0.8904652618401836,0.0024622846430803107,0.12474540599790988,1.166564375,3.888547916666667
core_ber,reactive_d1,random_k7,snr_db,4.0,512,64,4.0,5.0,awgn,-300.0,0.0,0.0,7026,151800,280,300,19053,153600,0.3876686096191406,54.265625,37.194196428571416,7510,1128,19053,134547,19247.328364423414,0,0.04628458498023715,0.04523910310014535,0.04735302977175944,0.9333333333333333,0.12404296875,0.0012922286987304688,0.18088541666666666,0.12398065476190472,0.3941636487692227,0.008383687484670783,0.12530812737254826,1.1326170419999926,3.7753901399999754
core_ber,reactive_d1,random_k7,snr_db,8.0,512,64,8.0,5.0,awgn,-300.0,0.0,0.0,2231,151800,203,300,19053,153600,0.3876686096191406,54.265625,37.194196428571416,10733,957,19053,134547,19213.6147597432,0,0.014696969696969696,0.014103777364895495,0.015314723615740935,0.6766666666666666,0.12404296875,0.0012922286987304688,0.18088541666666666,0.12398065476190472,0.563323361150475,0.007112756137260585,0.1250886377587448,1.1296352499999927,3.7654508333333085
core_ber,reactive_d1,random_k7,snr_db,12.0,512,64,12.0,5.0,awgn,-300.0,0.0,0.0,1469,151800,187,300,19053,153600,0.3876686096191406,54.265625,37.194196428571416,14701,839,19053,134547,19106.923713251104,0,0.009677206851119894,0.009196999349979515,0.010182229993295811,0.6233333333333333,0.12404296875,0.0012922286987304688,0.18088541666666666,0.12398065476190472,0.7715845273710177,0.00623573918407694,0.12439403459147855,1.128768375000007,3.762561250000023
core_ber,reactive_d1,random_k7,snr_db,16.0,512,64,16.0,5.0,awgn,-300.0,0.0,0.0,1440,151800,155,300,19053,153600,0.3876686096191406,54.265625,37.194196428571416,16927,334,19053,134547,19021.76274133276,0,0.009486166007905139,0.009010799767619797,0.009986357557960686,0.5166666666666667,0.12404296875,0.0012922286987304688,0.18088541666666666,0.12398065476190472,0.8884165223324411,0.0024824039183333705,0.12383960118055183,1.12905233299999,3.763507776666634
core_ber,reactive_d1,random_brw,snr_db,4.0,512,64,4.0,5.0,awgn,-300.0,0.0,0.0,1846,151800,163,300,19053,153600,0.3876686096191406,54.265625,37.194196428571416,7510,1128,19053,134547,19247.328364423414,0,0.012160737812911725,0.011621591507996793,0.01272457406531152,0.5433333333333333,0.12404296875,0.0012922286987304688,0.18088541666666666,0.12398065476190472,0.3941636487692227,0.008383687484670783,0.12530812737254826,1.1306676669999973,3.768892223333325
core_ber,reactive_d1,random_brw,snr_db,8.0,512,64,8.0,5.0,awgn,-300.0,0.0,0.0,166,151800,33,300,19053,153600,0.3876686096191406,54.265625,37.194196428571416,10733,957,19053,134547,19213.6147597432,0,0.0010935441370223979,0.0009394307056720661,0.001272907635659016,0.11,0.12404296875,0.0012922286987304688,0.18088541666666666,0.12398065476190472,0.563323361150475,0.007112756137260585,0.1250886377587448,1.1245513749999958,3.74850458333332
core_ber,reactive_d1,random_brw,snr_db,12.0,512,64,12.0,5.0,awgn,-300.0,0.0,0.0,40,151800,12,300,19053,153600,0.3876686096191406,54.265625,37.194196428571416,14701,839,19053,134547,19106.923713251104,0,0.00026350461133069827,0.000193529477353005,0.00035877182157978437,0.04,0.12404296875,0.0012922286987304688,0.18088541666666666,0.12398065476190472,0.7715845273710177,0.00623573918407694,0.12439403459147855,1.126370417000004,3.7545680566666797
core_ber,reactive_d1,random_brw,snr_db,16.0,512,64,16.0,5.0,awgn,-300.0,0.0,0.0,18,151800,6,300,19053,153600,0.3876686096191406,54.265625,37.194196428571416,16927,334,19053,134547,19021.76274133276,0,0.00011857707509881423,7.501022585125673e-05,0.0001874433355199261,0.02,0.12404296875,0.0012922286987304688,0.18088541666666666,0.12398065476190472,0.8884165223324411,0.0024824039183333705,0.12383960118055183,1.1187258329999992,3.729086109999997
core_ber,reactive_d1,mc2_k7,snr_db,4.0,512,64,4.0,5.0,awgn,-300.0,0.0,0.0,512,151800,72,300,2396,153600,0.559478759765625,37.4375,0.0,969,1254,2396,151204,13334.838755283803,0,0.003372859025032938,0.0030934989086900365,0.003677353850655405,0.24,0.015598958333333333,0.00186492919921875,0.12479166666666666,0.0,0.40442404006677796,0.008293431390703949,0.08681535647971227,1.167225166999998,3.89075055666666
core_ber,reactive_d1,mc2_k7,snr_db,8.0,512,64,8.0,5.0,awgn,-300.0,0.0,0.0,185,151800,32,300,2396,153600,0.559478759765625,37.4375,0.0,1339,1096,2396,151204,10293.620711298718,0,0.0012187088274044796,0.001055371447975613,0.001407289939431402,0.10666666666666667,0.015598958333333333,0.00186492919921875,0.12479166666666666,0.0,0.5588480801335559,0.007248485489801857,0.06701575983918436,1.1793518329999984,3.9311727766666613
core_ber,reactive_d1,mc2_k7,snr_db,12.0,512,64,12.0,5.0,awgn,-300.0,0.0,0.0,160,151800,28,300,2396,153600,0.559478759765625,37.4375,0.0,1864,949,2396,151204,6802.694684362544,0,0.001054018445322793,0.0009029261996392178,0.0012303627587205168,0.09333333333333334,0.015598958333333333,0.00186492919921875,0.12479166666666666,0.0,0.7779632721202003,0.006276288987063834,0.044288376851318645,1.1596431660000093,3.8654772200000314
core_ber,reactive_d1,mc2_k7,snr_db,16.0,512,64,16.0,5.0,awgn,-300.0,0.0,0.0,134,151800,27,300,2396,153600,0.559478759765625,37.4375,0.0,2117,348,2396,151204,4444.4443391706145,0,0.0008827404479578392,0.0007454444389005733,0.00104529719324999,0.09,0.015598958333333333,0.00186492919921875,0.12479166666666666,0.0,0.8835559265442404,0.002301526414645115,0.028935184499808687,1.1569622089999996,3.856540696666665
core_ber,reactive_d1,mc2_hard,snr_db,4.0,512,64,4.0,5.0,awgn,-300.0,0.0,0.0,247,151800,48,300,2396,153600,0.559478759765625,37.4375,0.0,969,1254,2396,151204,13334.838755283803,0,0.001627140974967062,0.0014366084043916979,0.0018428966070525724,0.16,0.015598958333333333,0.00186492919921875,0.12479166666666666,0.0,0.40442404006677796,0.008293431390703949,0.08681535647971227,1.1601713339999975,3.867237779999991
core_ber,reactive_d1,mc2_hard,snr_db,8.0,512,64,8.0,5.0,awgn,-300.0,0.0,0.0,45,151800,11,300,2396,153600,0.559478759765625,37.4375,0.0,1339,1096,2396,151204,10293.620711298718,0,0.0002964426877470356,0.00022157056901436214,0.00039660521572788343,0.03666666666666667,0.015598958333333333,0.00186492919921875,0.12479166666666666,0.0,0.5588480801335559,0.007248485489801857,0.06701575983918436,1.1579911250000094,3.8599704166666986
core_ber,reactive_d1,mc2_hard,snr_db,12.0,512,64,12.0,5.0,awgn,-300.0,0.0,0.0,2,151800,2,300,2396,153600,0.559478759765625,37.4375,0.0,1864,949,2396,151204,6802.694684362544,0,1.3175230566534915e-05,3.613130875979478e-06,4.8042075904944045e-05,0.006666666666666667,0.015598958333333333,0.00186492919921875,0.12479166666666666,0.0,0.7779632721202003,0.006276288987063834,0.044288376851318645,1.1576578750000124,3.8588595833333748
